id;naampad;wkt
39138;N493.415/NWEG;simplified;LINESTRING Z (114735.702 162558.303 0, 114671.961 162567.157 0, 114641.594 162574.297 0, 114612.274 162584.704 0, 114521.227 162629.141 0, 114480.118 162654.469 0, 114431.352 162690.547 0, 114398.344 162710.157 0, 114380.602 162718.157 0, 114347.821 162729.094 0, 114290.524 162741.891 0, 114212.961 162764.25 0, 114175.594 162776.657 0, 114122.071 162798.485 0, 114105.149 162806.86 0, 114085.828 162821.11 0, 114051.641 162857.813 0, 114044.578 162862.157 0, 114028.594 162866.75 0, 113999.703 162867.235 0, 113965.485 162862.391 0, 113933.055 162853.469 0, 113913.43 162845.735 0, 113870.196 162825.735 0, 113838.578 162809 0, 113755.469 162749.532 0, 113732.266 162740.297 0, 113720.102 162738.672 0, 113708.071 162739.25 0, 113688.399 162742.547 0, 113666.93 162751.313 0, 113626.219 162776.063 0, 113591.102 162790.625 0, 113498.969 162812.125 0, 113433.422 162832.688 0, 113390.29 162842.422 0, 113374.04 162847.641 0, 113317.266 162877.688 0, 113252.946 162918.828 0, 113224.391 162934.188 0, 113210.579 162938.719 0, 113192.625 162939.75 0, 113182.266 162938.36 0, 113132.399 162926.016 0, 113105.454 162921.594 0, 113004.688 162911.094 0, 112956.985 162904.25 0, 112817.883 162873.157 0, 112795.836 162870 0, 112731.407 162868.61 0, 112646.946 162870.313 0, 112545.766 162882.953 0, 112464.61 162886.766 0, 112443.477 162889.953 0, 112244.993 162932.157 0, 112199.711 162943.203 0, 112087.891 162971.688 0, 111820.094 163047.094 0, 111676.711 163085.641 0, 111617.977 163094.907 0, 111528.915 163104.047 0, 111392.868 163134.797 0, 111374.665 163141.625 0, 111367.001 163148.391 0, 111352.641 163178.516 0, 111329.04 163234.86 0, 111296.501 163301.094 0, 111278.555 163330.172 0, 111253.751 163364 0, 111227.048 163404.609 0, 111218.532 163416.281 0, 111212.383 163422.031 0, 111197.173 163429.438 0, 111181.048 163433.531 0, 111156.532 163431.313 0, 111016.024 163392.297 0, 110960.376 163373.234 0, 110837.688 163324.125 0, 110808.985 163309.875 0, 110768.977 163276.219 0, 110742.938 163257.5 0, 110729.274 163249.406 0, 110708.18 163241.438 0, 110678.094 163235.203 0, 110586.571 163234.703 0, 110532.774 163232.453 0, 110413.462 163219.547 0, 110394.97 163216.031 0, 110301.931 163186.906 0, 110272.055 163179.203 0, 110254.696 163180.547 0, 110242.126 163185.89 0, 110234.86 163191.75 0, 110227.212 163204.016 0, 110199.868 163275.969 0, 110190.977 163292.781 0, 110184.884 163300.547 0, 110168.548 163315.344 0, 110154.212 163322.594 0, 110137.507 163326.947 0)
50173;N493.412/NWEG;simplified;LINESTRING Z (110137.507 163326.947 0, 110101.61 163333.656 0, 110095.032 163338.047 0, 110088.532 163347.422 0, 110055.375 163434.225 0, 110044.78 163476.36 0, 110032.163 163543.387 0, 110023.994 163568.563 0, 110000.743 163620.208 0, 109969.454 163683.453 0, 109914.876 163806.891 0, 109904.883 163823.407 0, 109891.625 163838.282 0, 109875.391 163850.953 0, 109784.149 163910.438 0, 109712.297 163956.688 0, 109657.946 163989.438 0, 109639.789 163998.907 0, 109575.805 164022.141 0, 109561.422 164030.828 0, 109502.039 164076.547 0, 109411.422 164121.672 0, 109367.04 164148.204 0, 109200.883 164279.735 0, 109193.938 164287.157 0, 109171.227 164320.297 0, 109156.243 164338.704 0, 109130.43 164360.391 0, 109103.024 164379.547 0, 109021.265 164431.179 0, 108919.278 164489.455 0, 108861.81 164527.008 0, 108842.728 164533.803 0, 108793.087 164542.862 0, 108770.571 164549.953 0, 108697.11 164580.891 0, 108648.063 164613 0, 108636.493 164617.969 0, 108624.415 164620.532 0, 108612.297 164620.641 0, 108560.032 164612.125 0, 108546.876 164613.672 0, 108534.313 164617.875 0, 108514.86 164630.453 0, 108475.321 164668.157 0, 108439.446 164695.453 0, 108348.579 164751.547 0, 108287.883 164783.422 0, 108227.501 164818.922 0, 108216.782 164823.078 0, 108207.133 164826.032 0, 108194.743 164827.391 0, 108170.102 164825.953 0, 108143.751 164819.063 0, 108047.839 164780.594 0, 108037.578 164778.787 0, 108027.333 164779.201 0, 108014.724 164783.474 0, 107999.616 164796.644 0, 107933.368 164875.547 0, 107896.204 164917.063 0, 107862.485 164946.141 0, 107826.915 164966.375 0, 107804.446 164975.391 0, 107791.001 164978.985 0, 107694.563 164999.188 0, 107596.704 165026.641 0, 107559.457 165039.361 0, 107456.373 165082.444 0, 107437.395 165091.014 0, 107407.123 165108.517 0, 107375.719 165133.871 0, 107343.349 165168.955 0, 107314.899 165206.27 0, 107286.805 165238.805 0, 107278.502 165262.455 0)
53493;N494.412/NWEG;simplified;LINESTRING Z (91576.749 182472.843 0, 91570.131 182306.42 0, 91571.587 182264.788 0, 91577.518 182200.952 0, 91588.854 182142.895 0, 91597.25 182109.048 0, 91633.172 181987.235 0, 91643.11 181948.298 0, 91653.836 181888.266 0, 91659.547 181827.219 0, 91661.985 181733.079 0, 91663.766 181030.313 0, 91647.821 180848.594 0, 91640.758 180788.251 0, 91633.97 180757.619 0, 91599.13 180656.491 0, 91578.397 180609.018 0, 91508.257 180465.27 0, 91292.938 180035.937 0, 91274.629 180005.4 0, 91238.025 179961.676 0, 91220.349 179937.375 0, 91212.297 179924.297 0, 91202.431 179900.615 0, 91179.432 179786.686 0, 90935.953 178515.962 0, 90929.146 178470.355 0, 90927.317 178440.858 0, 90928.601 178398.083 0, 90922.407 178032.736 0, 90912.664 177636.454 0, 90913.164 177612.079 0, 90920.657 177570.204 0, 90915.633 177539.282 0, 90914.352 177519.829 0, 90911.735 177513.235 0, 90881.555 177473.938 0, 90873.844 177476.813 0, 90867.727 177475.579 0, 90862.266 177470.907 0, 90860.063 177462.907 0, 90862.555 177455.797 0, 90867.328 177451.719 0, 90873.875 177450.282 0, 90879.516 177451.829 0, 90884.797 177440.907 0, 90907.719 177410.344 0, 90921.266 177388.641 0, 90933.571 177364.407 0, 90948.602 177310.782 0, 90953.696 177268.5 0, 90969.391 177080.969 0, 90969.157 177032.922 0, 90964.118 176992.188 0, 90965.204 176975.313 0, 90969.766 176954.672 0, 90815.368 176742.406 0, 90789.76 176704.931 0, 90774.275 176679.215 0, 90726.61 176589.773 0, 90718.747 176572.185 0, 90697.174 176511.214 0, 90670.007 176449.978 0, 90573.391 176276.359 0, 90557.446 176237.938 0, 90546.563 176201 0, 90517.766 176028.531 0, 90514.836 175995.656 0, 90518.696 175956.984 0, 90522.891 175941.578 0, 90554.11 175861.75 0, 90561.876 175836.703 0, 90568.016 175806.766 0, 90575.282 175755.891 0, 90578.852 175706.14 0, 90575.594 175697.547 0, 90561.532 175682.672 0, 90558.899 175664.281 0, 90562.704 175631.547 0, 90592.462 175439.688 0, 90593.954 175411.375 0, 90593.352 175379.219 0, 90587.368 175321.906 0, 90533.024 175181.125 0, 90526.29 175159.5 0, 90525.696 175150.188 0, 90528.133 175138.797 0, 90545.727 175102.797 0, 90548.743 175093.172 0, 90549.336 175076.313 0, 90547.68 175068.156 0, 90517.149 174988.953 0, 90478.407 174922.531 0, 90475.579 174913.828 0, 90475.391 174907.828 0, 90500.743 174596.906 0, 90507.493 174537.688 0, 90519.891 174486.875 0, 90566.165 174362.5 0, 90573.68 174326.891 0, 90575.251 174308.641 0, 90574.758 174279.438 0, 90445.04 172792.984 0, 90431.032 172713.891 0, 90369.141 172445.985 0, 90352.735 172393.422 0, 90346.829 172378.938 0, 90329.743 172346.75 0, 90302.727 172305.375 0, 90268.071 172260.453 0, 90243.462 172224.594 0, 90232.055 172205.344 0, 90220.446 172180.969 0, 90202.36 172132.703 0, 90175.376 172029.266 0, 90164.127 171993.054 0, 89821.117 171909.116 0, 89805.216 171903.26 0, 89769.327 171884.374 0, 89731.883 171859.89 0, 89719.809 171850.044 0, 89691.608 171822.78 0, 89566.123 171667.277 0, 89563.583 171661.562 0, 89561.936 171650.791 0, 89570.308 171614.342 0, 89569.73 171602.995 0, 89566.297 171596.595 0, 89295.924 171362.88 0, 88647.299 170679.802 0)
53494;N494.312/NWEG;simplified;MULTILINESTRING Z ((88647.299 170679.802 0, 88486.938 170510.532 0, 88473.04 170490.281 0, 88463.649 170464.485 0, 88404.392 170206.319 0, 88394.514 170180.674 0, 88385.581 170166.963 0, 88374.977 170154.922 0, 88363.498 170145.596 0, 88344.933 170135.887 0, 88090.886 170054.32 0, 88056.422 170040.094 0, 87752.079 169859.016 0, 87734.211 169845.907 0, 87720.243 169833.266 0, 87706.727 169819.891 0, 87692.797 169802.953 0, 87670.586 169768.422 0, 87644.993 169712.078 0, 87629.18 169689.282 0, 87547.195 169617.122 0, 87535.538 169608.07 0, 87462.633 169560.532 0, 87456.913 169552.133 0), (87284.452 169515.93 0, 87272.766 169510.094 0, 87216.047 169501.172 0, 87200.094 169495.422 0, 87182.243 169485.782 0, 86767.508 169178.813 0, 86749.469 169162.438 0, 86735.024 169144.203 0, 86721.571 169121.032 0, 86703.68 169082.188 0, 86685.609 169054.399 0, 86667.917 169036.545 0, 86640.354 169016.101 0, 86620.688 168995.22 0, 86606.072 168971.961 0, 86546.077 168841.006 0, 86533.762 168818.328 0, 86516.675 168792.559 0, 86435.959 168688.417 0, 86420.343 168662.74 0, 86107.227 167983.266 0, 86103.735 167974.625 0, 86100.704 167959.828 0, 86104.048 167932.063 0, 86112.563 167900 0, 86117.328 167890.148 0, 86126.165 167882.141 0, 86148.032 167871.422 0, 86173.399 167861.5 0, 86457.228 167765.601 0, 86471.821 167758.712 0, 86488.377 167748.254 0, 86513.157 167727.047 0, 86525.499 167709.627 0, 86534.773 167686.912 0, 86555.533 167604.191 0, 86584.211 167471.079 0, 86589.891 167451.094 0, 86593.305 167444.469 0, 86605.977 167429.438 0, 86662.868 167388.438 0, 86680.297 167368.563 0, 86691.235 167347.391 0, 86738.735 167237.516 0, 86745.633 167226.907 0, 86807.618 167148.266 0, 86844.305 167092.266 0, 86852.797 167083.61 0, 86922.055 167033.282 0, 86940.383 167014.391 0, 86954.227 166991.578 0, 87029.594 166841.841 0))
57740;N495.415/NWEG;simplified;LINESTRING Z (114988.842 163148.945 0, 114993.085 163141.891 0, 115009.608 163137.537 0, 115049.833 163148.852 0, 115085.222 163155.441 0, 115278.147 163175.558 0, 115319.687 163177.084 0, 115371.985 163174.35 0, 115406.813 163170.491 0, 115466.375 163159.141 0, 115530.983 163142.395 0, 115643.469 163105.072 0, 115681.815 163098.708 0, 115692.504 163093.093 0, 115694.83 163085.611 0, 115699.856 163079.485 0, 115710.748 163074.972 0, 115718.633 163075.748 0, 115727.098 163080.82 0, 115739.879 163080.221 0, 115795.001 163068.082 0, 115849.012 163063.396 0, 115967.454 163064.829 0, 116225.508 163073.86 0, 116238.485 163073.219 0, 116259.399 163069.047 0, 116278.777 163060.937 0, 116299.141 163049.172 0, 116322.407 163025.406 0, 116350.141 162990.828 0, 116365.352 162969.313 0, 116378.673 162944.234 0, 116387.618 162920.516 0, 116439.032 162760.703 0, 116455.954 162724.906 0, 116490.899 162673.453 0, 116503.399 162650.172 0, 116512.477 162625.484 0, 116534.345 162549.625 0, 116540.313 162533.641 0, 116548.368 162518.422 0, 117194.852 161616.703 0, 117232.344 161562.407 0, 117248.047 161535.719 0, 117263.969 161504.079 0, 117385.062 161237.605 0)
57741;N495.415B/NWEG;simplified;LINESTRING Z (120297.742 158847.985 0, 120347.36 158775.798 0, 120395.977 158709.016 0, 120413.852 158681.751 0, 120426.117 158657.86 0, 120503.453 158480.079 0, 120584.672 158259.25 0, 120598.188 158233.938 0, 120614.384 158217.773 0)
57742;N495.211/NWEG;simplified;LINESTRING Z (120614.384 158217.773 0, 120662.774 158191.438 0, 120770.391 158111.828 0, 120827.227 158066.61 0, 120845.727 158045.032 0, 120892.493 157983.938 0, 120937.001 157914.469 0, 120961.461 157880.344 0, 120991.743 157847.485 0, 121001.368 157839.203 0, 121021.579 157825.891 0, 121108.469 157788.641 0, 121173.813 157767.969 0, 121275.54 157752.547 0, 121362.415 157736.438 0, 121374.008 157735.047 0, 121423.516 157734.781 0, 121462.571 157736.516 0, 121553.899 157745.281 0, 121573.672 157745.703 0, 121690.504 157736.172 0, 121733.923 157726.805 0, 121771.07 157712.756 0, 121797.82 157698.468 0, 122041.485 157532.304 0, 122107.274 157494.151 0, 122214.553 157438.755 0, 122235.349 157425.95 0, 122256.86 157409.413 0, 122273.661 157392.877 0, 122292.976 157367.212 0, 122301.707 157351.734 0, 122313.349 157324.878 0, 122369.016 157147.375 0, 122380.305 157123.375 0, 122403.844 157088.337 0, 122419.597 157072.361 0, 122529.727 156971.656 0, 123028.816 156523.113 0, 123070.726 156487.474 0, 123105.254 156464.296 0, 123126.13 156453.025 0, 123212.094 156414.813 0, 123267.626 156394.938 0, 123302.999 156385.292 0, 123350.703 156369.099 0, 123822.197 156180.345 0, 123841.247 156167.962 0, 123927.052 156089.063 0, 123946.582 156076.258 0, 123969.688 156064.938 0, 123990.321 156058.844 0, 124163.128 156021.541 0, 124196.269 156010.932 0, 124298.297 155968.762 0, 124460.594 155890.125 0, 124882.038 155716.633 0, 124916.804 155701.076 0, 124937.426 155686.608 0, 124995.993 155637.969 0, 125012.75 155623.11 0, 125027.094 155606.313 0, 125042.977 155575.86 0, 125097.078 155454.954 0, 125116.703 155414.422 0, 125130.938 155393.188 0, 125153.205 155372.335 0, 125173.563 155359.75 0, 125204.149 155348.469 0, 125280.344 155333.86 0, 125466.393 155302.435 0, 125512.907 155291.243 0, 125557.992 155272.272 0, 125620.711 155238 0, 125691.907 155201.532 0, 125719.641 155186.438 0, 125738.227 155174.36 0, 125764.516 155154.188 0, 125778.329 155141.578 0, 125914.602 154995.344 0, 125964.758 154943.203 0, 125978.086 154931.453 0, 126070.665 154864.094 0, 126100.821 154846.329 0, 126108.641 154843.75 0, 126116.33 154843.89 0, 126135.308 154850.542 0)
46846;N495A.415/NWEG;simplified;LINESTRING Z (117385.062 161237.605 0, 117425.352 161149.86 0, 117438.453 161128.579 0, 117452.727 161110.344 0, 117723.063 160841.891 0, 117742.321 160817.516 0, 117802.157 160723.735 0, 117822.594 160695.141 0, 117855.203 160657.813 0, 117947.407 160571.141 0, 117982.617 160533.688 0, 118006.688 160500.344 0, 118074.133 160395.251 0, 118149.758 160268.907 0, 118167.554 160241.006 0, 118178.977 160226.594 0, 118206.149 160204.204 0, 118224.024 160194.579 0, 118231.282 160191.688 0, 118275.367 160183.204 0, 118298.11 160173.688 0, 118312.649 160163.751 0, 118327.891 160145.126 0, 118334.227 160134.282 0, 118346.32 160103.798 0, 118353.102 160076.407 0, 118357.157 160045.641 0, 118363.883 159977.282 0, 118365.758 159852.813 0, 118370.297 159814.891 0, 118436.797 159516.016 0, 118460.992 159427.735 0, 118466.258 159413.313 0, 118483.617 159367.688 0, 118490.727 159354.61 0, 118498.703 159343.094 0, 118535.922 159303.282 0, 118578.141 159224.766 0, 118587.532 159214.376 0, 118629.61 159181.501 0, 118658.547 159154.954 0, 118675.807 159136.072 0, 118720.594 159080.657 0, 118730.281 159076.298 0, 118740.649 159077.391 0, 118746.774 159079.923 0, 118830.719 159126.188 0, 118952.242 159185.579 0, 118986.82 159209.61 0, 119015.094 159242.657 0, 119029.453 159254.032 0, 119042.524 159261.001 0, 119058.297 159264.188 0, 119107.953 159263.469 0, 119123.977 159265.063 0, 119286.652 159308.362 0, 119298.562 159310.018 0, 119312.776 159308.984 0, 119398.157 159287.719 0, 119421.11 159278.204 0, 119448.094 159261.297 0, 119522.063 159209.375 0, 119544.453 159196.563 0, 119560.453 159189.36 0, 119580.953 159182.329 0, 119689.789 159158.735 0, 119737.328 159141.391 0, 119836.172 159089.469 0, 119900.907 159051.251 0, 119945.157 159016.938 0, 120008.344 158960.985 0, 120023.078 158951.547 0, 120052.524 158941.282 0, 120084.297 158933.813 0, 120140.688 158922.688 0, 120176.461 158918.438 0, 120210.282 158909.094 0, 120260.133 158886.501 0, 120278.399 158871.485 0, 120297.742 158847.985 0)
58601;N496.415/NWEG;simplified;LINESTRING Z (116542.971 162527.983 0, 116513.023 162501.67 0, 116321.173 162317.515 0, 116306.657 162300.312 0, 116298.72 162278.469 0, 116293.212 162246.406 0, 116293.274 162126.516 0, 116290.454 162091.953 0, 116284.93 162062.719 0, 116270.493 162013.094 0, 116259.227 161987 0, 116236.594 161943.625 0, 116204.743 161887.344 0, 116188.962 161869.938 0, 116178.602 161861.531 0, 116162.001 161852.5 0, 116141.384 161845.313 0, 116121.524 161843.234 0, 116099.68 161844.234 0, 116078.798 161851.188 0, 116067.157 161857.188 0, 116046.969 161874.734 0, 116034.423 161891.438 0, 116023.344 161912.328 0, 116003.774 161986.766 0, 115997.829 162025.875 0, 115988.548 162140.875 0, 115972.969 162267.531 0, 115970.047 162373.094 0, 115968.321 162379.594 0, 115960.602 162392.11 0, 115949.954 162399.485 0, 115934.86 162402.063 0, 115926.36 162400.547 0, 115913.274 162391.797 0, 115905.313 162378.375 0, 115903.157 162364.219 0, 115903.54 162354.641 0, 115923.313 162155.078 0, 115927.86 162079.922 0, 115924.547 162044 0, 115917.477 162010.594 0, 115912.524 161995.485 0, 115905.172 161978.203 0, 115853.711 161883.813 0, 115836.149 161854.688 0, 115809.68 161821.329 0, 115791.328 161801.391 0, 115693.953 161706.188 0, 115685.907 161694.985 0, 115675.297 161675.407 0, 115656.211 161617.094 0, 115650.102 161604.079 0, 115641.774 161597.36 0, 115635.477 161594.813 0, 115626.774 161594.657 0, 115618.774 161596.485 0, 115610.524 161601.251 0, 115603.578 161607.36 0, 115598.352 161614.594 0, 115595.367 161622.016 0, 115594.024 161636.751 0, 115596.821 161645.688 0, 115612.274 161676.141 0, 115614.828 161687.954 0, 115615.656 161698.141 0, 115614.313 161706.876 0, 115607.813 161726.126 0, 115597.524 161737.813 0, 115560.391 161771.719 0, 115532.383 161806.579 0, 115485.094 161871.407 0, 115469.673 161897.661 0, 115456.539 161927.188 0, 115446.156 161961.954 0, 115442.328 162002.204 0, 115444.657 162040.282 0, 115454.11 162099.313 0, 115452.383 162123.313 0, 115446.391 162146.298 0, 115434.18 162169.532 0, 115417.563 162189.063 0, 115398.328 162203.563 0, 115357.344 162226.75 0)
59335;N497.411/NWEG;simplified;LINESTRING Z (107301.708 199339.259 0, 107282.187 199375.252 0, 107280.342 199385.346 0, 107281.95 199400.089 0, 107288.673 199413.788 0, 107313.204 199437.996 0, 107330.122 199448.639 0, 107353.473 199457.887 0, 107362.354 199466.314 0, 107365.079 199473.075 0, 107365.45 199481.235 0, 107362.804 199490.312 0, 107355.59 199503.611 0, 107363.4 199512.348 0, 107366.346 199524.109 0, 107364.447 199533.657 0, 107359.038 199541.751 0, 107350.944 199547.16 0, 107341.396 199549.059 0, 107331.848 199547.16 0, 107322.237 199540.078 0, 107315.182 199538.886 0, 107308.197 199540.076 0, 107066.259 199631.778 0, 107057.72 199638.419 0, 107056.762 199647.933 0, 107052.187 199656.492 0, 107042.477 199663.693 0, 107035.396 199665.467 0, 107028.105 199665.109 0, 107019.138 199661.394 0, 107013.02 199655.574 0, 107001.341 199656.043 0, 106984.569 199659.022 0, 106947.379 199677.906 0)
56972;N498.413/NWEG;simplified;LINESTRING Z (84097.558 211359.013 0, 84079.404 211365.763 0, 84069.186 211371.471 0, 84049.81 211386.014 0, 84017.22 211423.41 0, 83950.584 211508.006 0, 83706.273 211830.438 0, 83087.207 212656.341 0, 83078.375 212673.455 0, 83076.1 212682.046 0, 83074.203 212699.948 0, 83074.832 212709.254 0, 83078.878 212729.089 0, 83085.051 212748.014 0, 83098.34 212780.494 0)
54781;N511.312/NWEG;simplified;LINESTRING Z (76756.67 157418.47 0, 76699.751 157406.214 0, 76669.641 157403.251 0, 76649.256 157404.204 0, 76610.412 157412.251 0, 76553.318 157439.141 0, 76530.756 157447.704 0, 76489.115 157456.438 0, 76469.612 157457.552 0, 76442.979 157456.19 0, 76420.579 157453.452 0, 76403.075 157449.266 0, 76378.822 157441.027 0, 76338.358 157424.392 0, 76237.705 157399.665 0, 76229.274 157393.652 0, 76219.297 157381.256 0)
54775;N512.312/NWEG;simplified;LINESTRING Z (78551.194 156867.566 0, 78513.309 156879.537 0, 78500.365 156885.123 0, 78334.178 156999.084 0, 78266.908 157041.754 0, 78230.584 157067.376 0, 78062.657 157203.814 0, 77979.746 157274.889 0, 77200.269 157911.838 0, 77157.062 157944.571 0, 77103.078 157981.077 0, 77059.945 158007.751 0, 76971.547 158057.798 0, 76933.199 158075.024 0, 76904.985 158084.548 0, 76731.625 158128.845 0, 76646.727 158148.516 0, 76521.031 158171.704 0)
56312;N515.312/NWEG;simplified;LINESTRING Z (56643.624 164565.126 0, 56626.957 164557.813 0, 56596.621 164537.454 0, 56501.489 164466.626 0, 56331.908 164324.589 0, 56324.636 164319.907 0, 56242.883 164247.457 0, 56218.213 164233.552 0, 56210.683 164230.775 0, 56195.209 164230.196 0, 56191.031 164231.222 0, 56186.738 164239.445 0, 56179.763 164241.61 0, 56173.074 164238.679 0, 56170.174 164233.555 0, 56147.46 164236.664 0, 56122.289 164231.324 0, 56075.851 164216.97 0, 55572.711 164042.532 0)
55817;N602.719/NWEG;simplified;LINESTRING Z (243184.358 161003.698 0, 243189.718 161010.547 0, 243221.712 161038.804 0, 243233.945 161054.025 0, 243242.591 161068.889 0, 243270.032 161125.844 0, 243281.719 161143.172 0, 243289.735 161152.203 0, 243305.625 161165.766 0, 243322.485 161176.219 0, 243339.532 161182.422 0, 243363.538 161187.204 0, 243370.822 161196.584 0, 243366.988 161234.087 0, 243368.244 161242.804 0, 243374.832 161254.552 0, 243385.905 161262.172 0, 243398.843 161267.172 0, 243407.068 161267.691 0, 243485.385 161252.676 0, 243488.296 161254.396 0, 243641.675 161221.324 0, 243691 161212.573 0, 243692.095 161210.458 0, 243708.288 161208.024 0, 243732.947 161209.717 0, 243751.011 161215.939 0, 243764.521 161223.052 0, 243775.369 161231.254 0, 243825.48 161292.328 0, 243905.189 161381.793 0, 243924.561 161399.851 0, 243949.064 161414.815 0, 243967.857 161421.11 0, 243988.872 161425.062 0, 244019.167 161423.726 0)
45337;N608.719/NWEG;simplified;LINESTRING Z (252633.01 156894.918 0, 252688.527 156900.707 0, 252725.72 156907.771 0, 253974.799 157190.81 0, 254046.737 157204.951 0, 255101.362 157346.669 0, 255135.253 157350.123 0, 255171.19 157351.56 0, 255209.206 157350.826 0, 255249.362 157347.701 0, 255703.034 157299.232 0)
45280;N614.719/NWEG;simplified;LINESTRING Z (223913.173 157281.257 0, 224316.611 158331.359 0, 224965.423 159986.719 0, 224994.204 160064.578 0, 225053.298 160238.797 0, 225103.876 160398.437 0, 225120.251 160459.031 0, 225128.579 160501.344 0, 225132.532 160539.484 0, 225133.454 160583.156 0, 225128.782 160807 0, 225128.876 161231.609 0, 225127.641 161290.328 0, 225121.282 161370.375 0, 225115.282 161409.969 0, 225107.563 161450.531 0, 225093.891 161507.765 0, 225078.86 161558.469 0, 225059.985 161610.078 0, 225036.61 161664.203 0, 225010.141 161717.422 0, 224955.907 161806.859 0, 224927.173 161847.562 0, 224884.557 161900.725 0, 224837.87 161951.266 0, 224800.183 161987.29 0, 224741.384 162037.81 0, 224739.959 162045.126 0, 224722.239 162064.572 0)
58035;N618.719/NWEG;simplified;LINESTRING Z (229786.744 164722.009 0, 229794.873 164700.437 0, 229797.224 164695.789 0, 229800.358 164694.123 0, 229814.158 164694.466 0, 229830.057 164701.202 0, 229833.531 164700.922 0, 229843.298 164698.654 0, 229878.892 164683.515 0, 230862.86 164212.859 0, 230898.751 164188.875 0, 231105.673 164018.25 0, 231162.22 163973.453 0, 231221.923 163935 0, 231355.829 163855.672 0, 231375.423 163839.734 0, 231389.938 163823.25 0, 231406.673 163794.781 0, 231957.157 162442.281 0, 231986.36 162377.703 0, 232019.251 162291.203 0, 232020.22 162280.828 0, 232017.563 162270.562 0, 231961.845 162161.672 0, 231944.97 162132.266 0, 231891.016 162046.828 0, 231878.829 162033.328 0, 231853.188 162010.609 0, 231838.907 161992.234 0, 231828.704 161975.531 0, 231771.579 161856.375 0, 231768.001 161836.75 0, 231770.735 161817.328 0, 231782.72 161785.281 0, 231854.72 161664.906 0, 231889.423 161616.156 0, 231929.126 161570.015 0, 231955.376 161544.797 0, 231981.532 161525.844 0, 231997.782 161516.094 0, 232045.891 161494.703 0, 232074.11 161485.578 0, 232096.441 161480.703 0)
43761;N619.719/NWEG;simplified;LINESTRING Z (241881.94 167187.243 0, 241854.688 167241.985 0, 241834.626 167266.516 0, 241817.691 167274.532 0, 241815.622 167282.76 0, 241808.97 167288.024 0, 241803.873 167288.771 0, 241797.367 167286.67 0, 241793.668 167283.082 0, 241791.622 167278.353 0, 241779.554 167281.623 0, 241765.579 167292.328 0, 241755.344 167307.063 0, 241747.172 167323.563 0, 241734.001 167357.719 0, 241730.329 167381 0, 241733.454 167402.531 0, 241737.391 167414.938 0, 241747.594 167434.266 0, 241805.454 167523.235 0, 241821.016 167550.625 0, 241826.579 167566.938 0, 241828.344 167577.344 0, 241829.391 167587.75 0, 241826.719 167607.266 0, 241817.719 167632.453 0, 241798.594 167657.813 0, 241776.094 167673.516 0, 241686.11 167709.094 0, 241673.219 167721.688 0, 241657.876 167749.485 0, 241626.563 167896.485 0, 241613.126 167945.703 0, 241601.813 167998.5 0, 241598.297 168058.032 0, 241606.407 168137.203 0, 241606.251 168159.641 0, 241602.016 168205.344 0, 241587.266 168279.875 0)
57210;N619A.719/NWEG;simplified;LINESTRING Z (241810.555 167287.34 0, 241818.385 167302.246 0, 241820.344 167311.219 0, 241801.508 167352.62 0)
44140;N619B.719/NWEG;simplified;LINESTRING Z (241699.348 167701.408 0, 241695.969 167686.985 0, 241697.61 167681.203 0, 241728.393 167614.373 0, 241699.735 167602.469 0)
46150;N619C.719/NWEG;simplified;LINESTRING Z (241598.907 168065.5 0, 241583.126 168069.766 0, 241578.641 168074.782 0, 241569.11 168117.938 0, 241561.438 168131.032 0, 241549.032 168142.531 0, 241528.972 168149.495 0)
56905;N627.719/NWEG;simplified;LINESTRING Z (246000.376 161015.125 0, 245964.579 161095.141 0, 245546.954 161972.485 0, 245503.907 162066.969 0, 245485.969 162114.047 0, 245463.563 162184.953 0, 245426.891 162334.5 0, 245409.454 162415.907 0)
